FPR,TPR,Threshold
0.0,0.4668141592920354,0.9986826777458191
0.0,0.46828908554572274,0.99868243932724
0.0,0.47123893805309736,0.9986823201179504
0.0,0.474188790560472,0.9986810088157654
0.0,0.47640117994100295,0.9986807703971863
0.0,0.4778761061946903,0.9986805319786072
0.0,0.4837758112094395,0.9986792206764221
0.0,0.48525073746312686,0.998678982257843
0.0,0.48746312684365783,0.9986788630485535
0.0,0.4918879056047198,0.9986775517463684
0.0,0.49336283185840707,0.9986774325370789
0.0,0.497787610619469,0.9986768364906311
0.0,0.49926253687315636,0.9986767172813416
0.0,0.5,0.9986763596534729
0.0,0.5014749262536873,0.9986762404441833
0.0,0.5036873156342183,0.9986756443977356
0.0,0.5081120943952803,0.9986752867698669
0.0,0.5132743362831859,0.9986735582351685
0.0,0.5147492625368731,0.9986734390258789
0.0,0.5169616519174042,0.9986732006072998
0.0,0.5184365781710915,0.9986728429794312
0.0,0.5213864306784661,0.998672604560852
0.0,0.5243362831858407,0.9986717700958252
0.0,0.5272861356932154,0.9986714124679565
0.0,0.5302359882005899,0.9986705780029297
0.0,0.5317109144542773,0.9986704587936401
0.0,0.532448377581121,0.998670220375061
0.0,0.5339233038348082,0.9986701011657715
0.0,0.5376106194690266,0.9986692667007446
0.0,0.5405604719764012,0.9986691474914551
0.0,0.5457227138643068,0.9986690282821655
0.0,0.5486725663716814,0.9986687898635864
0.0,0.5508849557522124,0.9986686706542969
0.0,0.551622418879056,0.9986684322357178
0.0,0.5530973451327433,0.9986683130264282
0.0,0.5545722713864307,0.9986679553985596
0.0,0.5567846607669616,0.99866783618927
0.0,0.5575221238938053,0.9986673593521118
0.0,0.5589970501474927,0.9986672401428223
0.0,0.56047197640118,0.9986670017242432
0.0,0.5648967551622419,0.998666524887085
0.0,0.5663716814159292,0.9986662864685059
0.0,0.5707964601769911,0.9986658096313477
0.0,0.5744837758112095,0.9986650943756104
0.0,0.577433628318584,0.9986647367477417
0.0,0.5781710914454278,0.9986646175384521
0.0,0.5796460176991151,0.998664379119873
0.0,0.5803834808259587,0.9986640214920044
0.0,0.581858407079646,0.9986637830734253
0.0,0.5833333333333334,0.9986635446548462
0.0,0.5848082595870207,0.9986633062362671
0.0,0.5855457227138643,0.9986631870269775
0.0,0.5877581120943953,0.998663067817688
0.0,0.5892330383480826,0.9986624717712402
0.0,0.5907079646017699,0.9986623525619507
0.0,0.5929203539823009,0.998661994934082
0.0,0.5943952802359882,0.9986616373062134
0.0,0.5966076696165191,0.9986603260040283
0.0,0.5995575221238938,0.9986597299575806
0.0,0.6039823008849557,0.9986580610275269
0.0,0.6084070796460177,0.9986567497253418
0.0,0.6091445427728613,0.9986566305160522
0.0,0.6113569321533924,0.9986563920974731
0.0,0.6128318584070797,0.9986562728881836
0.0,0.6135693215339233,0.998656153678894
0.0,0.6150442477876106,0.9986560344696045
0.0,0.616519174041298,0.9986557960510254
0.0,0.6194690265486725,0.9986550807952881
0.0,0.6202064896755162,0.9986549615859985
0.0,0.6216814159292036,0.9986546039581299
0.0,0.6224188790560472,0.9986542463302612
0.0,0.6246312684365781,0.9986541271209717
0.0,0.6268436578171092,0.9986535310745239
0.0,0.6283185840707964,0.9986528158187866
0.0,0.6297935103244838,0.9986522793769836
0.0,0.6312684365781711,0.9986521601676941
0.0,0.6356932153392331,0.9986487030982971
0.0,0.6371681415929203,0.9986485838890076
0.0,0.6408554572271387,0.9986476302146912
0.0,0.6423303834808259,0.9986470341682434
0.0,0.6519174041297935,0.9986407160758972
0.0,0.6541297935103245,0.9986391663551331
0.0,0.6556047197640118,0.9986386895179749
0.0,0.6622418879056047,0.9986318945884705
0.0,0.6637168141592921,0.9986314177513123
0.0,0.665929203539823,0.9986283779144287
0.0,0.6674041297935103,0.9986279010772705
0.0,0.668141592920354,0.9986275434494019
0.0,0.6696165191740413,0.9986270666122437
0.0,0.6828908554572272,0.9986110925674438
0.0,0.6843657817109144,0.9986108541488647
0.0,0.6880530973451328,0.9986081719398499
0.0,0.6902654867256637,0.998607337474823
0.0,0.6924778761061947,0.9986030459403992
0.0,0.693952802359882,0.998602569103241
0.0,0.6954277286135693,0.9986011385917664
0.0,0.6976401179941003,0.998600423336029
0.0,0.7072271386430679,0.9985935091972351
0.0,0.7087020648967551,0.9985933899879456
0.0,0.7197640117994101,0.9985791444778442
0.0,0.7227138643067846,0.9985772371292114
0.0,0.7271386430678466,0.9985731840133667
0.0,0.7286135693215339,0.9985716342926025
0.0,0.7345132743362832,0.9985672235488892
0.0,0.7359882005899705,0.9985658526420593
0.0,0.7389380530973452,0.9985643029212952
0.0,0.7404129793510325,0.9985641837120056
0.0,0.7448377581120944,0.9985598921775818
0.0,0.7463126843657817,0.9985583424568176
0.0,0.7470501474926253,0.998556911945343
0.0,0.7485250737463127,0.9985564351081848
0.0,0.7492625368731564,0.998555600643158
0.0,0.7507374631268436,0.9985552430152893
0.0,0.7566371681415929,0.9985471367835999
0.0,0.7581120943952803,0.9985461235046387
0.0,0.7617994100294986,0.9985443353652954
0.0,0.7632743362831859,0.9985430240631104
0.0,0.7684365781710915,0.9985345602035522
0.0,0.7713864306784661,0.9985330104827881
0.0,0.773598820058997,0.9985302686691284
0.0,0.7750737463126843,0.9985297918319702
0.0,0.7809734513274337,0.998524010181427
0.0,0.782448377581121,0.9985230565071106
0.0,0.7964601769911505,0.9985008239746094
0.0,0.7979351032448377,0.9984990358352661
0.0,0.8008849557522124,0.9984879493713379
0.0,0.8023598820058997,0.9984878301620483
0.0,0.8030973451327433,0.9984846711158752
0.0,0.8045722713864307,0.9984831213951111
0.0,0.8126843657817109,0.9984678626060486
0.0,0.8148967551622419,0.9984675049781799
0.0,0.8539823008849557,0.99830162525177
0.0,0.855457227138643,0.998292863368988
0.0,0.8584070796460177,0.9982414245605469
0.0,0.859882005899705,0.9982168078422546
0.0,0.866519174041298,0.9981333613395691
0.0,0.8679941002949852,0.9981301426887512
0.0,0.8797935103244838,0.9980523586273193
0.0,0.8812684365781711,0.9980449676513672
0.0,0.8820058997050148,0.9980048537254333
0.0,0.883480825958702,0.9979902505874634
0.0,0.8849557522123894,0.9979185461997986
0.0,0.8864306784660767,0.9978995323181152
0.0,0.9210914454277286,0.9906309247016907
0.0004768717215069146,0.9210914454277286,0.9899299740791321
0.0004768717215069146,0.9306784660766961,0.9609455466270447
0.0004768717215069146,0.9336283185840708,0.9554561376571655
0.0004768717215069146,0.9351032448377581,0.9463000297546387
0.001430615164520744,0.9351032448377581,0.9393033385276794
0.001430615164520744,0.9387905604719764,0.9308465123176575
0.0019074868860276585,0.9387905604719764,0.9305461049079895
0.0019074868860276585,0.9424778761061947,0.9136731028556824
0.002861230329041488,0.9424778761061947,0.905052125453949
0.002861230329041488,0.9432153392330384,0.902802586555481
0.002861230329041488,0.9446902654867256,0.8992701768875122
0.002861230329041488,0.9454277286135693,0.8945401906967163
0.0033381020505484026,0.9454277286135693,0.8932068943977356
0.0033381020505484026,0.946165191740413,0.8914885520935059
0.0033381020505484026,0.9476401179941003,0.8832258582115173
0.0033381020505484026,0.9491150442477876,0.8809733390808105
0.004291845493562232,0.9491150442477876,0.877593457698822
0.004291845493562232,0.9498525073746312,0.8766347169876099
0.004768717215069146,0.9498525073746312,0.8737457990646362
0.004768717215069146,0.9542772861356932,0.8532675504684448
0.005722460658082976,0.9542772861356932,0.8480008244514465
