epoch,loss
1,2.5688865698361347
2,2.452252004490813
3,2.3576164702966116
4,2.268690569509935
5,2.1550265277863354
6,2.065797379644386
7,2.0002208668590464
8,1.9106348352831315
9,1.8209834109927912
10,1.758125493753017
11,1.6786024418789274
12,1.6125295712022565
13,1.5563836279879122
14,1.4765501292097978
15,1.421681124566726
16,1.3781749944859918
17,1.3228375569392172
18,1.2853489360986203
19,1.2284541844416355
20,1.1801309500447124
21,1.16133702456412
22,1.1076510336271377
23,1.0717931694309186
24,1.0241794205557577
25,0.9964016990647437
26,0.9684067650035858
27,0.9281452748512274
28,0.9092650360746511
29,0.8742511561576563
30,0.849517586830158
31,0.8219353848223304
32,0.8135233150730753
33,0.7783356896649342
34,0.7498445953936023
35,0.7404627332722176
36,0.7082659002901596
37,0.6978112694034171
38,0.6673460009735187
39,0.6539657074842784
40,0.6461922816758039
41,0.6335764891672914
42,0.6157424299265157
43,0.6001993564984116
44,0.5859158983431375
45,0.5673833715777922
46,0.5591477305725044
47,0.5489633118262611
48,0.5451884940086916
49,0.5314122399249877
50,0.5120005673544566
51,0.5119614005577708
52,0.4999132314672303
53,0.4901937767777751
54,0.4875085762151249
55,0.4814626737502594
56,0.4736525494300748
57,0.45967557330234565
58,0.45514350985113544
59,0.4512685830825902
60,0.4476194419337828
61,0.4365828531523386
62,0.43222783748279603
63,0.4238793317531226
64,0.4187369855195466
65,0.42084671634027226
66,0.41812616514549694
67,0.40923166815888495
68,0.40859373066573573
69,0.40272842781450074
70,0.39602775729733886
71,0.39558297761555117
72,0.3956817743310805
73,0.3879863809270145
74,0.38946905481282845
75,0.3751181457761844
76,0.38177903011510955
77,0.37724223843835164
78,0.37380508067509977
79,0.3724851801249375
80,0.3651337832723341
81,0.36741456731645
82,0.36679756666115754
83,0.3674898151984627
84,0.3610598995924796
85,0.35871516102475137
86,0.35778816126599167
87,0.35929964299549383
88,0.35654544309112096
89,0.3533518445697434
90,0.35414541705812436
91,0.35202578055526496
92,0.3525051537332667
93,0.34813150026741324
94,0.3477612537684216
95,0.3466126977269984
96,0.3437121098556815
97,0.3459163730366555
98,0.34494815478667123
99,0.34365295559128073
100,0.34244360852044475
101,0.3397612552225067
102,0.34065548214184904
103,0.3400914173036694
104,0.33873429289558477
105,0.33908712885494086
106,0.33932109731129906
107,0.34087194770388524
108,0.33785728149753763
109,0.33744945191554615
110,0.33649951912961623
111,0.33358073191368176
112,0.33565179412839985
113,0.33533937594129654
114,0.3379436743758331
115,0.33423950537397584
116,0.3344735349298619
117,0.33372273162009264
118,0.3320826068642874
119,0.334414339514337
120,0.3336558444331258
121,0.3333977111297279
122,0.33129590893008376
123,0.33347638495329046
124,0.3303273755565407
125,0.3321216729178307
126,0.33346826711230687
127,0.33014373504919825
128,0.33036392587829716
129,0.3308018317922446
130,0.33007039616040906
131,0.32897376842367204
132,0.3302518007008982
133,0.3291262628458787
134,0.33028512935082194
135,0.32899003235902047
136,0.3308622374174732
137,0.32886542665770435
138,0.329113583997926
139,0.32986546762020263
140,0.3282213718205032
141,0.3291991489373602
142,0.32986868980575906
143,0.32771211981779147
144,0.3288760484103014
145,0.32699426087382405
